"PassengerId","Survived","Age","Fare","Family_size","Pclass_2","Pclass_3","Embarked_Q","Embarked_S","Title_Master","Title_Military","Title_Miss","Title_Mr","Title_Mrs","Title_Nobility","Title_Rev","Sex_male"
725,"1",27,53.1,2,0,0,0,1,0,0,0,1,0,0,0,1
726,"0",20,8.6625,1,0,1,0,1,0,0,0,1,0,0,0,1
727,"1",30,21,4,1,0,0,1,0,0,0,0,1,0,0,0
728,"1",23.9,7.7375,1,0,1,1,0,0,0,1,0,0,0,0,0
729,"0",25,26,2,1,0,0,1,0,0,0,1,0,0,0,1
730,"0",25,7.925,2,0,1,0,1,0,0,1,0,0,0,0,0
731,"1",29,211.3375,1,0,0,0,1,0,0,1,0,0,0,0,0
732,"0",11,18.7875,1,0,1,0,0,0,0,0,1,0,0,0,1
733,"0",31.4166666666667,0,1,1,0,0,1,0,0,0,1,0,0,0,1
734,"0",23,13,1,1,0,0,1,0,0,0,1,0,0,0,1
735,"0",23,13,1,1,0,0,1,0,0,0,1,0,0,0,1
736,"0",28.5,16.1,1,0,1,0,1,0,0,0,1,0,0,0,1
737,"0",48,34.375,5,0,1,0,1,0,0,0,0,1,0,0,0
738,"1",35,512.3292,1,0,0,0,0,0,0,0,1,0,0,0,1
739,"0",27.3461538461538,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
740,"0",27.3461538461538,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
741,"1",47.7105263157895,30,1,0,0,0,1,0,0,0,1,0,0,0,1
742,"0",36,78.85,2,0,0,0,1,0,0,0,1,0,0,0,1
743,"1",21,262.375,5,0,0,0,0,0,0,1,0,0,0,0,0
744,"0",24,16.1,2,0,1,0,1,0,0,0,1,0,0,0,1
745,"1",31,7.925,1,0,1,0,1,0,0,0,1,0,0,0,1
746,"0",70,71,3,0,0,0,1,0,1,0,0,0,0,0,1
747,"0",16,20.25,3,0,1,0,1,0,0,0,1,0,0,0,1
748,"1",30,13,1,1,0,0,1,0,0,1,0,0,0,0,0
749,"0",19,53.1,2,0,0,0,1,0,0,0,1,0,0,0,1
750,"0",31,7.75,1,0,1,1,0,0,0,0,1,0,0,0,1
751,"1",4,23,3,1,0,0,1,0,0,1,0,0,0,0,0
752,"1",6,12.475,2,0,1,0,1,1,0,0,0,0,0,0,1
753,"0",33,9.5,1,0,1,0,1,0,0,0,1,0,0,0,1
754,"0",23,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
755,"1",48,65,4,1,0,0,1,0,0,0,0,1,0,0,0
756,"1",0.67,14.5,3,1,0,0,1,1,0,0,0,0,0,0,1
757,"0",28,7.7958,1,0,1,0,1,0,0,0,1,0,0,0,1
758,"0",18,11.5,1,1,0,0,1,0,0,0,1,0,0,0,1
759,"0",34,8.05,1,0,1,0,1,0,0,0,1,0,0,0,1
760,"1",33,86.5,1,0,0,0,1,0,0,0,0,0,1,0,0
761,"0",26.4411764705882,14.5,1,0,1,0,1,0,0,0,1,0,0,0,1
762,"0",41,7.125,1,0,1,0,1,0,0,0,1,0,0,0,1
763,"1",20,7.2292,1,0,1,0,0,0,0,0,1,0,0,0,1
764,"1",36,120,4,0,0,0,1,0,0,0,0,1,0,0,0
765,"0",16,7.775,1,0,1,0,1,0,0,0,1,0,0,0,1
766,"1",51,77.9583,2,0,0,0,1,0,0,0,0,1,0,0,0
767,"0",43.6785714285714,39.6,1,0,0,0,0,0,0,0,0,0,0,0,1
768,"0",30.5,7.75,1,0,1,1,0,0,0,1,0,0,0,0,0
769,"0",34.8214285714286,24.15,2,0,1,1,0,0,0,0,1,0,0,0,1
770,"0",32,8.3625,1,0,1,0,1,0,0,0,1,0,0,0,1
771,"0",24,9.5,1,0,1,0,1,0,0,0,1,0,0,0,1
772,"0",48,7.8542,1,0,1,0,1,0,0,0,1,0,0,0,1
773,"0",57,10.5,1,1,0,0,1,0,0,0,0,1,0,0,0
774,"0",26.0555555555556,7.225,1,0,1,0,0,0,0,0,1,0,0,0,1
775,"1",54,23,5,1,0,0,1,0,0,0,0,1,0,0,0
776,"0",18,7.75,1,0,1,0,1,0,0,0,1,0,0,0,1
777,"0",34.4230769230769,7.75,1,0,1,1,0,0,0,0,1,0,0,0,1
778,"1",5,12.475,1,0,1,0,1,0,0,1,0,0,0,0,0
779,"0",34.4230769230769,7.7375,1,0,1,1,0,0,0,0,1,0,0,0,1
780,"1",43,211.3375,2,0,0,0,1,0,0,0,0,1,0,0,0
781,"1",13,7.2292,1,0,1,0,0,0,0,1,0,0,0,0,0
782,"1",17,57,2,0,0,0,1,0,0,0,0,1,0,0,0
783,"0",29,30,1,0,0,0,1,0,0,0,1,0,0,0,1
784,"0",28.1153846153846,23.45,4,0,1,0,1,0,0,0,1,0,0,0,1
785,"0",25,7.05,1,0,1,0,1,0,0,0,1,0,0,0,1
786,"0",25,7.25,1,0,1,0,1,0,0,0,1,0,0,0,1
787,"1",18,7.4958,1,0,1,0,1,0,0,1,0,0,0,0,0
788,"0",8,29.125,6,0,1,1,0,1,0,0,0,0,0,0,1
789,"1",1,20.575,4,0,1,0,1,1,0,0,0,0,0,0,1
790,"0",46,79.2,1,0,0,0,0,0,0,0,1,0,0,0,1
791,"0",34.4230769230769,7.75,1,0,1,1,0,0,0,0,1,0,0,0,1
792,"0",16,26,1,1,0,0,1,0,0,0,1,0,0,0,1
793,"0",11.9230769230769,69.55,11,0,1,0,1,0,0,1,0,0,0,0,0
794,"0",40.0384615384615,30.6958,1,0,0,0,0,0,0,0,1,0,0,0,1
795,"0",25,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
796,"0",39,13,1,1,0,0,1,0,0,0,1,0,0,0,1
797,"1",49,25.9292,1,0,0,0,1,0,0,0,0,0,0,0,0
798,"1",31,8.6833,1,0,1,0,1,0,0,0,0,1,0,0,0
799,"0",30,7.2292,1,0,1,0,0,0,0,0,1,0,0,0,1
800,"0",30,24.15,3,0,1,0,1,0,0,0,0,1,0,0,0
801,"0",34,13,1,1,0,0,1,0,0,0,1,0,0,0,1
802,"1",31,26.25,3,1,0,0,1,0,0,0,0,1,0,0,0
803,"1",11,120,4,0,0,0,1,1,0,0,0,0,0,0,1
804,"1",0.42,8.5167,2,0,1,0,0,1,0,0,0,0,0,0,1
805,"1",27,6.975,1,0,1,0,1,0,0,0,1,0,0,0,1
806,"0",31,7.775,1,0,1,0,1,0,0,0,1,0,0,0,1
807,"0",39,0,1,0,0,0,1,0,0,0,1,0,0,0,1
808,"0",18,7.775,1,0,1,0,1,0,0,1,0,0,0,0,0
809,"0",39,13,1,1,0,0,1,0,0,0,1,0,0,0,1
810,"1",33,53.1,2,0,0,0,1,0,0,0,0,1,0,0,0
811,"0",26,7.8875,1,0,1,0,1,0,0,0,1,0,0,0,1
812,"0",39,24.15,1,0,1,0,1,0,0,0,1,0,0,0,1
813,"0",35,10.5,1,1,0,0,1,0,0,0,1,0,0,0,1
814,"0",6,31.275,7,0,1,0,1,0,0,1,0,0,0,0,0
815,"0",30.5,8.05,1,0,1,0,1,0,0,0,1,0,0,0,1
816,"0",43.0769230769231,0,1,0,0,0,1,0,0,0,1,0,0,0,1
817,"0",23,7.925,1,0,1,0,1,0,0,1,0,0,0,0,0
818,"0",31,37.0042,3,1,0,0,0,0,0,0,1,0,0,0,1
819,"0",43,6.45,1,0,1,0,1,0,0,0,1,0,0,0,1
820,"0",10,27.9,6,0,1,0,1,1,0,0,0,0,0,0,1
821,"1",52,93.5,3,0,0,0,1,0,0,0,0,1,0,0,0
822,"1",27,8.6625,1,0,1,0,1,0,0,0,1,0,0,0,1
823,"0",38,0,1,0,0,0,1,0,0,0,0,0,1,0,1
824,"1",27,12.475,2,0,1,0,1,0,0,0,0,1,0,0,0
825,"0",2,39.6875,6,0,1,0,1,1,0,0,0,0,0,0,1
826,"0",33.0769230769231,6.95,1,0,1,1,0,0,0,0,1,0,0,0,1
827,"0",28.6923076923077,56.4958,1,0,1,0,1,0,0,0,1,0,0,0,1
828,"1",1,37.0042,3,1,0,0,0,1,0,0,0,0,0,0,1
829,"1",34.4230769230769,7.75,1,0,1,1,0,0,0,0,1,0,0,0,1
830,"1",62,80,1,0,0,0,0,0,0,0,0,1,0,0,0
831,"1",15,14.4542,2,0,1,0,0,0,0,0,0,1,0,0,0
832,"1",0.83,18.75,3,1,0,0,1,1,0,0,0,0,0,0,1
833,"0",26.0555555555556,7.2292,1,0,1,0,0,0,0,0,1,0,0,0,1
834,"0",23,7.8542,1,0,1,0,1,0,0,0,1,0,0,0,1
835,"0",18,8.3,1,0,1,0,1,0,0,0,1,0,0,0,1
836,"1",39,83.1583,3,0,0,0,0,0,0,1,0,0,0,0,0
837,"0",21,8.6625,1,0,1,0,1,0,0,0,1,0,0,0,1
838,"0",30.0142857142857,8.05,1,0,1,0,1,0,0,0,1,0,0,0,1
839,"1",32,56.4958,1,0,1,0,1,0,0,0,1,0,0,0,1
840,"1",40.0384615384615,29.7,1,0,0,0,0,0,0,0,1,0,0,0,1
841,"0",20,7.925,1,0,1,0,1,0,0,0,1,0,0,0,1
842,"0",16,10.5,1,1,0,0,1,0,0,0,1,0,0,0,1
843,"1",30,31,1,0,0,0,0,0,0,1,0,0,0,0,0
844,"0",34.5,6.4375,1,0,1,0,0,0,0,0,1,0,0,0,1
845,"0",17,8.6625,1,0,1,0,1,0,0,0,1,0,0,0,1
846,"0",42,7.55,1,0,1,0,1,0,0,0,1,0,0,0,1
847,"0",25.7692307692308,69.55,11,0,1,0,1,0,0,0,1,0,0,0,1
848,"0",35,7.8958,1,0,1,0,0,0,0,0,1,0,0,0,1
849,"0",28,33,2,1,0,0,1,0,0,0,0,0,0,1,1
850,"1",42.3076923076923,89.1042,2,0,0,0,0,0,0,0,0,1,0,0,0
851,"0",4,31.275,7,0,1,0,1,1,0,0,0,0,0,0,1
852,"0",74,7.775,1,0,1,0,1,0,0,0,1,0,0,0,1
853,"0",9,15.2458,3,0,1,0,0,0,0,1,0,0,0,0,0
854,"1",16,39.4,2,0,0,0,1,0,0,1,0,0,0,0,0
855,"0",44,26,2,1,0,0,1,0,0,0,0,1,0,0,0
856,"1",18,9.35,2,0,1,0,1,0,0,0,0,1,0,0,0
857,"1",45,164.8667,3,0,0,0,1,0,0,0,0,1,0,0,0
858,"1",51,26.55,1,0,0,0,1,0,0,0,1,0,0,0,1
859,"1",24,19.2583,4,0,1,0,0,0,0,0,0,1,0,0,0
860,"0",26.0555555555556,7.2292,1,0,1,0,0,0,0,0,1,0,0,0,1
861,"0",41,14.1083,3,0,1,0,1,0,0,0,1,0,0,0,1
862,"0",21,11.5,2,1,0,0,1,0,0,0,1,0,0,0,1
863,"1",48,25.9292,1,0,0,0,1,0,0,0,0,1,0,0,0
864,"0",11.9230769230769,69.55,11,0,1,0,1,0,0,1,0,0,0,0,0
865,"0",24,13,1,1,0,0,1,0,0,0,1,0,0,0,1
866,"1",42,13,1,1,0,0,1,0,0,0,0,1,0,0,0
867,"1",27,13.8583,2,1,0,0,0,0,0,1,0,0,0,0,0
868,"0",31,50.4958,1,0,0,0,1,0,0,0,1,0,0,0,1
869,"0",27.1153846153846,9.5,1,0,1,0,1,0,0,0,1,0,0,0,1
870,"1",4,11.1333,3,0,1,0,1,1,0,0,0,0,0,0,1
871,"0",26,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
872,"1",47,52.5542,3,0,0,0,1,0,0,0,0,1,0,0,0
873,"0",33,5,1,0,0,0,1,0,0,0,1,0,0,0,1
874,"0",47,9,1,0,1,0,1,0,0,0,1,0,0,0,1
875,"1",28,24,2,1,0,0,0,0,0,0,0,1,0,0,0
876,"1",15,7.225,1,0,1,0,0,0,0,1,0,0,0,0,0
877,"0",20,9.8458,1,0,1,0,1,0,0,0,1,0,0,0,1
878,"0",19,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
879,"0",27.3461538461538,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
880,"1",56,83.1583,2,0,0,0,0,0,0,0,0,1,0,0,0
881,"1",25,26,2,1,0,0,1,0,0,0,0,1,0,0,0
882,"0",33,7.8958,1,0,1,0,1,0,0,0,1,0,0,0,1
883,"0",22,10.5167,1,0,1,0,1,0,0,1,0,0,0,0,0
884,"0",28,10.5,1,1,0,0,1,0,0,0,1,0,0,0,1
885,"0",25,7.05,1,0,1,0,1,0,0,0,1,0,0,0,1
886,"0",39,29.125,6,0,1,1,0,0,0,0,0,1,0,0,0
887,"0",27,13,1,1,0,0,1,0,0,0,0,0,0,1,1
888,"1",19,30,1,0,0,0,1,0,0,1,0,0,0,0,0
889,"0",6.47461538461538,23.45,4,0,1,0,1,0,0,1,0,0,0,0,0
890,"1",26,30,1,0,0,0,0,0,0,0,1,0,0,0,1
891,"0",32,7.75,1,0,1,1,0,0,0,0,1,0,0,0,1
